iter	Logloss
0	0.675874293
1	0.6638985934
2	0.6536136705
3	0.6424768281
4	0.6304444043
5	0.6215715954
6	0.6111243088
7	0.6034749705
8	0.5960699465
9	0.5863807477
10	0.5774545656
11	0.5717870245
12	0.5668575997
13	0.5618875152
14	0.5562150495
15	0.550842388
16	0.5447079259
17	0.5396656133
18	0.5342326464
19	0.5293027372
20	0.5262724223
21	0.5232626113
22	0.5196448171
23	0.5162389099
24	0.5132518642
25	0.5103487384
26	0.5081136343
27	0.5049630493
28	0.5025830325
29	0.5005824583
30	0.4986861219
31	0.497049401
32	0.4952785673
33	0.4926604696
34	0.4909486962
35	0.4886482788
36	0.4873927177
37	0.4862017483
38	0.4841561889
39	0.4822331825
40	0.4811079631
41	0.4794279049
42	0.4782594326
43	0.4767243675
44	0.4757445568
45	0.4743377625
46	0.4731680833
47	0.4715939612
48	0.4704228721
49	0.4693261827
50	0.4682393786
51	0.4669456487
52	0.466212027
53	0.4652926666
54	0.4644540324
55	0.4637375371
56	0.462732294
57	0.4619566347
58	0.4610213431
59	0.460280308
60	0.4593565866
61	0.4586262429
62	0.45766774
63	0.4571291305
64	0.4565197751
65	0.4557716768
66	0.455032627
67	0.4546471916
68	0.4540032113
69	0.4537127821
70	0.4530946638
71	0.4526374226
72	0.4521617131
73	0.4518227915
74	0.4513166013
75	0.4507482653
76	0.4502916975
77	0.4499095577
78	0.4495177121
79	0.4487550862
80	0.4483213151
81	0.4477688071
82	0.4472672604
83	0.4468932248
84	0.4463836431
85	0.4459689941
86	0.4455521891
87	0.444973567
88	0.4445875222
89	0.4441495193
90	0.4438505552
91	0.4434410371
92	0.4430428431
93	0.4426991682
94	0.4423046991
95	0.4419291116
96	0.4415268632
97	0.441275325
98	0.4408040065
99	0.4402951389
100	0.439964474
101	0.4397104833
102	0.4392045344
103	0.4387278712
104	0.438307066
105	0.4379033034
106	0.4376084825
107	0.4373227653
108	0.4370765272
109	0.43674613
110	0.4365228755
111	0.4361134333
112	0.4358157633
113	0.4355236945
114	0.4351200833
115	0.4347807935
116	0.4344738731
117	0.4340954426
118	0.4338054352
119	0.4335874658
120	0.4330502291
121	0.4328508644
122	0.4324677075
123	0.4321041681
124	0.4317880685
125	0.4313411834
126	0.431052038
127	0.4307333395
128	0.4302751812
129	0.4300584112
130	0.4297551292
131	0.4293291886
132	0.4291339409
133	0.4288651713
134	0.4286427117
135	0.4283632147
136	0.4281703741
137	0.4278722533
138	0.4275407963
139	0.4271962084
140	0.4269513135
141	0.4266370232
142	0.42630056
143	0.4260758929
144	0.4258359302
145	0.425603875
146	0.4252992451
147	0.4250524539
148	0.4247704566
149	0.424591865
150	0.4243726569
151	0.4240562324
152	0.4238813411
153	0.423618554
154	0.4234753597
155	0.4231190717
156	0.4228316815
157	0.4224983772
158	0.4222028599
159	0.4218201784
160	0.4214178623
161	0.4210995935
162	0.4206942417
163	0.4204420195
164	0.4200941225
165	0.4198334004
166	0.4195259638
167	0.4191551265
168	0.4189410335
169	0.4186130073
170	0.4181882575
171	0.4179402278
172	0.4177031388
173	0.4173631903
174	0.4170380139
175	0.4168380177
176	0.4164466473
177	0.416152359
178	0.4159747959
179	0.4158250812
180	0.4156874802
181	0.415499296
182	0.415211815
183	0.4149938373
184	0.4146784939
185	0.4144187637
186	0.4142071296
187	0.4139106523
188	0.4136674809
189	0.4134173392
190	0.4130306799
191	0.4128022763
192	0.4125061883
193	0.4123626298
194	0.4121000816
195	0.4119950982
196	0.4117343662
197	0.4115492404
198	0.4113157473
199	0.4110885933
200	0.4108240789
201	0.4105749972
202	0.4103146231
203	0.4101108538
204	0.4098532975
205	0.409667422
206	0.4094062716
207	0.4091497873
208	0.4089741122
209	0.4087648309
210	0.4086233021
211	0.4083079442
212	0.4080314473
213	0.4078352884
214	0.407529108
215	0.4071956159
216	0.407048786
217	0.4068691053
218	0.4066312601
219	0.4064000133
220	0.4062830529
221	0.4059781941
222	0.4058974211
223	0.4056190163
224	0.4053299498
225	0.4051334178
226	0.4049226744
227	0.4046756686
228	0.4044569747
229	0.4041912841
230	0.4039473445
231	0.403633895
232	0.4032710159
233	0.4030505199
234	0.4029013064
235	0.4026184344
236	0.4021882694
237	0.402000149
238	0.4017054766
239	0.4014414921
240	0.4011980151
241	0.4009406953
242	0.4006187363
243	0.4003630328
244	0.400199487
245	0.4000094673
246	0.3998122292
247	0.3994722205
248	0.3992728581
249	0.3989975293
250	0.3988052242
251	0.3985781332
252	0.3983279
253	0.3980854322
254	0.3978409012
255	0.3976357648
256	0.3973805732
257	0.397161737
258	0.396958427
259	0.3967204679
260	0.3964081067
261	0.3961085631
262	0.395681434
263	0.3955070199
264	0.3951554086
265	0.394922509
266	0.3945884778
267	0.3943447802
268	0.3938052606
269	0.3934252115
270	0.3932313151
271	0.3928739979
272	0.3926283794
273	0.3923676697
274	0.3920176993
275	0.3918161821
276	0.3915433353
277	0.3912291906
278	0.3910544238
279	0.3908421664
280	0.3906549606
281	0.3904232139
282	0.390141873
283	0.3898795895
284	0.38955513
285	0.3893682883
286	0.389115992
287	0.3888653305
288	0.3885990471
289	0.3883860994
290	0.388163457
291	0.3878684195
292	0.3875603374
293	0.3872676987
294	0.3871100345
295	0.3868421395
296	0.3865295647
297	0.386246734
298	0.3860555688
299	0.3857868669
