iter	Passed	Remaining
0	245	73381
1	302	45019
2	350	34693
3	390	28929
4	450	26566
5	509	24980
6	557	23326
7	624	22805
8	685	22148
9	754	21867
10	807	21212
11	874	20999
12	946	20890
13	1001	20469
14	1061	20174
15	1118	19849
16	1170	19484
17	1211	18973
18	1264	18695
19	1320	18484
20	1377	18298
21	1421	17956
22	1467	17672
23	1513	17406
24	1563	17197
25	1608	16952
26	1658	16766
27	1710	16620
28	1766	16511
29	1814	16329
30	1867	16207
31	1915	16039
32	1978	16010
33	2020	15809
34	2063	15624
35	2105	15442
36	2148	15273
37	2194	15133
38	2246	15036
39	2309	15012
40	2384	15064
41	2443	15007
42	2496	14918
43	2547	14821
44	2604	14758
45	2654	14657
46	2704	14557
47	2750	14439
48	2814	14414
49	2871	14357
50	2931	14312
51	2981	14217
52	3027	14108
53	3082	14041
54	3127	13932
55	3177	13843
56	3234	13787
57	3287	13715
58	3339	13641
59	3383	13534
60	3424	13418
61	3467	13311
62	3509	13201
63	3544	13068
64	3577	12932
65	3616	12822
66	3640	12661
67	3670	12523
68	3695	12370
69	3723	12234
70	3752	12102
71	3778	11963
72	3806	11837
73	3828	11693
74	3850	11552
75	3879	11435
76	3903	11306
77	3929	11185
78	3954	11062
79	3982	10950
80	4012	10849
81	4049	10765
82	4073	10651
83	4103	10552
84	4137	10465
85	4165	10366
86	4197	10276
87	4224	10177
88	4252	10081
89	4286	10002
90	4309	9897
91	4333	9796
92	4364	9713
93	4392	9626
94	4418	9534
95	4440	9435
96	4463	9341
97	4487	9248
98	4507	9152
99	4533	9067
100	4556	8977
101	4581	8892
102	4608	8814
103	4637	8739
104	4667	8667
105	4691	8585
106	4716	8506
107	4751	8446
108	4788	8391
109	4827	8338
110	4854	8264
111	4878	8188
112	4902	8113
113	4928	8040
114	4950	7964
115	4978	7896
116	5008	7833
117	5040	7774
118	5068	7708
119	5096	7644
120	5119	7572
121	5143	7503
122	5169	7438
123	5194	7372
124	5219	7306
125	5240	7236
126	5264	7171
127	5290	7108
128	5314	7045
129	5339	6982
130	5367	6924
131	5394	6865
132	5418	6803
133	5448	6749
134	5468	6683
135	5496	6628
136	5522	6570
137	5551	6516
138	5573	6455
139	5600	6400
140	5623	6341
141	5643	6279
142	5671	6226
143	5698	6173
144	5724	6119
145	5745	6060
146	5768	6004
147	5795	5951
148	5817	5895
149	5839	5839
150	5861	5784
151	5882	5727
152	5902	5671
153	5923	5615
154	5943	5559
155	5964	5505
156	5988	5454
157	6015	5406
158	6037	5353
159	6054	5297
160	6071	5242
161	6090	5188
162	6112	5137
163	6132	5085
164	6151	5032
165	6171	4982
166	6191	4930
167	6212	4880
168	6234	4832
169	6257	4784
170	6279	4736
171	6300	4688
172	6324	4642
173	6347	4596
174	6371	4551
175	6393	4504
176	6418	4460
177	6441	4415
178	6465	4370
179	6486	4324
180	6509	4280
181	6530	4233
182	6558	4192
183	6583	4150
184	6610	4109
185	6631	4064
186	6662	4026
187	6685	3982
188	6710	3941
189	6736	3900
190	6762	3859
191	6787	3817
192	6814	3777
193	6837	3735
194	6866	3697
195	6888	3655
196	6913	3614
197	6936	3573
198	6962	3533
199	6985	3492
200	7011	3453
201	7034	3412
202	7057	3372
203	7079	3331
204	7102	3291
205	7123	3250
206	7145	3210
207	7168	3170
208	7186	3129
209	7210	3090
210	7231	3050
211	7254	3011
212	7274	2971
213	7297	2932
214	7318	2893
215	7340	2854
216	7360	2815
217	7380	2776
218	7400	2737
219	7421	2698
220	7444	2661
221	7467	2623
222	7486	2585
223	7512	2548
224	7538	2512
225	7559	2475
226	7584	2438
227	7609	2403
228	7643	2369
229	7673	2335
230	7698	2299
231	7724	2264
232	7746	2227
233	7762	2189
234	7779	2151
235	7793	2113
236	7806	2075
237	7820	2037
238	7834	1999
239	7846	1961
240	7858	1923
241	7870	1886
242	7884	1849
243	7898	1812
244	7910	1775
245	7921	1738
246	7934	1702
247	7947	1666
248	7960	1630
249	7971	1594
250	7984	1558
251	7999	1523
252	8016	1489
253	8031	1454
254	8045	1419
255	8058	1385
256	8070	1350
257	8083	1315
258	8100	1282
259	8121	1249
260	8134	1215
261	8147	1181
262	8159	1147
263	8173	1114
264	8186	1081
265	8197	1047
266	8210	1014
267	8222	981
268	8232	948
269	8243	915
270	8255	883
271	8267	851
272	8279	818
273	8291	786
274	8304	754
275	8317	723
276	8327	691
277	8336	659
278	8346	628
279	8356	596
280	8364	565
281	8372	534
282	8380	503
283	8389	472
284	8397	441
285	8405	411
286	8414	381
287	8422	350
288	8430	320
289	8439	291
290	8447	261
291	8455	231
292	8463	202
293	8471	172
294	8480	143
295	8489	114
296	8498	85
297	8507	57
298	8517	28
299	8525	0
