iter	Logloss
0	0.6508032773
1	0.6230501074
2	0.5868508036
3	0.5662664424	4	0.5459926503
5	0.5281988364
6	0.5123899632
7	0.4960662911
8	0.4833993211
9	0.471302653
10	0.4631952317
11	0.4521907782
12	0.4456195048
13	0.4372951681
14	0.4278481676
15	0.4172903274
16	0.4105126194
17	0.4052376719
18	0.3893807807
19	0.3848896206
20	0.3784520941
21	0.3736589297
22	0.3676890635
23	0.3604970992
24	0.3576259762
25	0.3491018811
26	0.345497063
27	0.3385970951
28	0.3307472784
29	0.3266846347
30	0.3238837699
31	0.3216052034
32	0.3192864589
33	0.316984305
34	0.3117189785
35	0.3088934403
36	0.3062420481
37	0.3029170803
38	0.2987891482
39	0.2968128998
40	0.295122967
41	0.292692244
42	0.2916509299
43	0.2890862573
44	0.2875173667
45	0.2845183166
46	0.2831130356
47	0.2805625569
48	0.2787004501
49	0.2757073505
50	0.2729556485
51	0.2718122944
52	0.2687999594
53	0.2663795254
54	0.2647813148
55	0.2637445216
56	0.2624913365
57	0.2611217996
58	0.2596746411
59	0.2586852981
60	0.2578813385
61	0.2569653056
62	0.2564848926
63	0.2545753516
64	0.2533201858
65	0.2526375553
66	0.2519547351
67	0.2514521527
68	0.2499262556
69	0.2488878558
70	0.2476001315
71	0.2461043901
72	0.2454639847
73	0.2445947859
74	0.2435427537
75	0.2427937418
76	0.2421689789
77	0.2410842194
78	0.2401883523
79	0.2394447706
80	0.2381893505
81	0.2377143588
82	0.2371528685
83	0.2364050552
84	0.2356133914
85	0.2347049253
86	0.2339067115
87	0.2334756466
88	0.2327903509
89	0.2321501554
90	0.2314347412
91	0.2309045397
92	0.2304175614
93	0.2298701137
94	0.2295597642
95	0.2290772955
96	0.2286549267
97	0.2277603099
98	0.2271415955
99	0.2267131419
100	0.2261795539
101	0.2257655131
102	0.2254132114
103	0.2248110363
104	0.2243790138
105	0.2236403893
106	0.2229941532
107	0.2226523793
108	0.2219467349
109	0.2213229391
110	0.2210326123
111	0.2205418546
112	0.2198905087
113	0.2194123863
114	0.2190452762
115	0.218727361
116	0.2177100601
117	0.2171382568
118	0.2165752972
119	0.2156228514
120	0.2152656065
121	0.2149602409
122	0.214411269
123	0.2135991237
124	0.2132464908
125	0.2130122585
126	0.2127352705
127	0.2123089152
128	0.2121410081
129	0.211770748
130	0.2113177261
131	0.2109401842
132	0.2106341598
133	0.2103863289
134	0.2101409868
135	0.2094326103
136	0.2089763186
137	0.2085979381
138	0.2081826195
139	0.2078038275
140	0.2075812493
141	0.2072714262
142	0.2064960561
143	0.2060894452
144	0.2057222611
145	0.2049739915
146	0.2044233288
147	0.2040052329
148	0.2035891239
149	0.2033618756
150	0.2030240921
151	0.2027972235
152	0.2025234135
153	0.2022209405
154	0.2015134239
155	0.2006415739
156	0.2002947802
157	0.1999730988
158	0.199756259
159	0.1993109834
160	0.1989368785
161	0.1986619593
162	0.1983812351
163	0.1980754118
164	0.1978402406
165	0.197592534
166	0.1968661193
167	0.1963750226
168	0.1959921366
169	0.1952661036
170	0.194898182
171	0.1945973771
172	0.1942222267
173	0.1939154415
174	0.1935884625
175	0.1932282364
176	0.1929797098
177	0.1924280144
178	0.1921223615
179	0.1918094438
180	0.1916105281
181	0.1912164948
182	0.1906912472
183	0.1902688894
184	0.1900248058
185	0.1896812266
186	0.1891842872
187	0.1886756133
188	0.1884347584
189	0.1882392373
190	0.1879957291
191	0.1876739875
192	0.1873756795
193	0.1866030576
194	0.1863143714
195	0.186029999
196	0.185675631
197	0.1853858881
198	0.1851415447
199	0.1848870322
200	0.1847038537
201	0.1843177204
202	0.1838585536
203	0.1833772553
204	0.1830008462
205	0.1826613359
206	0.1824510355
207	0.1821099957
208	0.1817291478
209	0.1815331614
210	0.1811787371
211	0.1808556625
212	0.1803076229
213	0.1799822735
214	0.1796632002
215	0.1789946383
216	0.1787600351
217	0.1784254879
218	0.1780002714
219	0.1777701368
220	0.1774136406
221	0.177093193
222	0.176825285
223	0.176505351
224	0.1759852871
225	0.1756398147
226	0.1753833573
227	0.1750893567
228	0.1747612834
229	0.17445469
230	0.1740872073
231	0.1736040331
232	0.1734063629
233	0.1728932006
234	0.1724048835
235	0.1721520117
236	0.1718411623
237	0.1716514175
238	0.1712407961
239	0.1709357882
240	0.1706758309
241	0.170233408
242	0.1699712714
243	0.1697469896
244	0.1693532348
245	0.1689163992
246	0.1686992958
247	0.168318683
248	0.167888303
249	0.1676258938
250	0.1671968799
251	0.1668719156
252	0.16639122
253	0.1660607803
254	0.1655333093
255	0.165193902
256	0.1650614423
257	0.164859934
258	0.1645415304
259	0.1641964621
260	0.1637487494
261	0.1635258325
262	0.1631298085
263	0.1628816994
264	0.162601808
265	0.1623977973
266	0.1621067197
267	0.1618565386
268	0.1616101827
269	0.1611393075
270	0.1608833938
271	0.1605441532
272	0.1603069163
273	0.1599721831
274	0.1597919558
275	0.159393652
276	0.1591770368
277	0.1589325939
278	0.1587392884
279	0.1583389559
280	0.1581042655
281	0.1578629588
282	0.1576059511
283	0.157363289
284	0.1569743923
285	0.15678645
286	0.1565026901
287	0.1562342239
288	0.1559538841
289	0.1558506628
290	0.1555449534
291	0.1552905336
292	0.1549803183
293	0.1547747745
294	0.1544725317
295	0.1542252389
296	0.1540423646
297	0.1536692277
298	0.1534298618
299	0.1532411493
07
